gene,gene_clean,P_i_above,P_i_top5,P_i_top10
yfiE,yfiE,0.0006553784720953941,0.0003593073579120812,0.0002646146662248498
uvrC,uvrC,0.0006521060721839291,0.00040818119279866015,0.0005666081847370103
uvrB,uvrB,0.0006495052937406404,0.0003004238105411322,0.0002163588712598843
yeaV,yeaV,0.000648760177216288,0.0003320311272371812,0.0003637223272175127
yihR,yihR,0.0006483249147231706,0.0005626895141696533,0.0005707118412394089
gloB,gloB,0.00064695624884508,0.0006419331032162783,0.0005345048729482976
gltI,gltI,0.0006457228121556361,0.0004885507293258116,0.0005090923688043088
LELOBEKK,LELOBEKK,0.0006456179005805511,0.0015342157487412953,0.0008905828030743456
emrY,emrY,0.0006446467265748546,0.001996622110306783,0.0024021995016475423
ydjG,ydjG,0.0006415537801616536,0.0010388089793469013,0.0007900206648051405
mdtK,mdtK,0.000640172384578732,0.0002857995672212365,0.00019992564889840375
ygeV,ygeV,0.0006373290200720665,0.000495600895099006,0.0007662906537021888
yddW,yddW,0.0006364098859271369,0.0003175699561718087,0.0004705380966966302
purL,purL,0.000636018354786253,0.0002993087469382124,0.00044380786643819696
yfdV,yfdV,0.0006323782857549795,0.0005662724272782431,0.0009704572148273837
